Reporting Month,Timestamp,What is the name of your school?,What is your school's synthetic school code?,What is the name of your district?,Block Details,Was the PBL project conducted in your school this month?,Was evidence submitted for the completed PBL project?,In which class/classes did you conduct the PBL project?,Which subject do you teach?,"Total number of students enrolled in Class 6, including all sections","Average student attendance during the Class 6 PBL Science session. If you did not teach Science in Class 6, enter 0.","Average student attendance during the Class 6 PBL Math session. If you did not teach Math in Class 6, enter 0.","Total number of students enrolled in Class 7, including all sections","Average student attendance during the Class 7 PBL Science session. If you did not teach Science in Class 7, enter 0.","Average student attendance during the Class 7 PBL Math session. If you did not teach Math in Class 7, enter 0.","Total number of students enrolled in Class 8, including all sections","Average student attendance during the Class 8 PBL Science session. If you did not teach Science in Class 8, enter 0.","Average student attendance during the Class 8 PBL Math session. If you did not teach Math in Class 8, enter 0.",Derived: Total enrollment across Classes 6-8,Derived: Total attendance across PBL Science and Math sessions,Derived: Overall PBL attendance rate,Derived: Risk status
2025-09,2025-09-10 18:41:00,School ACEQ,SYN-1473-ACEQ,District X,District X - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,57,37,38,65,42,39,59,32,32,181,220,0.6077,Behind
2025-09,2025-09-10 18:58:00,School ACER,SYN-1474-ACER,District X,District X - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,12,6,5,15,5,7,17,7,7,44,37,0.4205,At Risk
2025-09,2025-09-10 19:15:00,School ADGC,SYN-2187-ADGC,District Y,District Y - Block 001,Yes,Yes,Class 6,Math and Science,51,37,42,54,41,38,44,34,33,149,225,0.755,On Track
2025-09,2025-09-10 19:32:00,School ADGD,SYN-2188-ADGD,District Y,District Y - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,32,27,29,27,22,24,26,22,19,85,143,0.8412,On Track
2025-09,2025-09-10 19:49:00,School ADGF,SYN-2190-ADGF,District Y,District Y - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,103,60,68,94,65,63,75,53,54,272,363,0.6673,Behind
2025-09,2025-09-10 20:06:00,School ADGH,SYN-2192-ADGH,District Y,District Y - Block 003,Yes,No,"Classes 6, 7 and 8",Science,42,30,35,37,28,27,29,22,17,108,159,0.7361,Behind
2025-09,2025-09-10 20:23:00,School ADGI,SYN-2193-ADGI,District Y,District Y - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,20,17,16,20,15,14,13,7,8,53,77,0.7264,Behind
2025-09,2025-09-10 20:40:00,School ADGJ,SYN-2194-ADGJ,District Y,District Y - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,44,26,23,36,22,23,42,22,22,122,138,0.5656,At Risk
2025-09,2025-09-10 20:57:00,School ADGL,SYN-2196-ADGL,District Y,District Y - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,52,38,46,33,28,29,53,47,45,138,233,0.8442,On Track
2025-09,2025-09-10 21:14:00,School ADGM,SYN-2197-ADGM,District Y,District Y - Block 004,Yes,No,"Classes 6, 7 and 8",Math,77,47,42,79,42,41,69,40,40,225,252,0.56,At Risk
2025-09,2025-09-10 21:31:00,School ADGK,SYN-2195-ADGK,District Y,District Y - Block 005,Yes,Yes,Class 6,Math and Science,42,22,19,70,37,39,43,24,20,155,161,0.5194,At Risk
2025-09,2025-09-10 21:48:00,School ADGE,SYN-2189-ADGE,District Y,District Y - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,52,41,38,46,40,43,57,52,48,155,262,0.8452,On Track
2025-09,2025-09-10 22:05:00,School ADGN,SYN-2198-ADGN,District Y,District Y - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,40,25,23,40,29,26,50,29,24,130,156,0.6,Behind
2025-09,2025-09-10 22:22:00,School ADGO,SYN-2199-ADGO,District Y,District Y - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,21,15,15,21,17,18,12,10,10,54,85,0.787,On Track
2025-09,2025-09-10 22:39:00,School ADGP,SYN-2200-ADGP,District Y,District Y - Block 008,Yes,Yes,Class 6,Math and Science,66,35,31,36,20,23,31,16,20,133,145,0.5451,At Risk
2025-09,2025-09-10 22:56:00,School ADGQ,SYN-2201-ADGQ,District Y,District Y - Block 009,No,No,Not conducted,Not applicable,93,0,0,88,0,0,61,0,0,242,0,0.0,Critical
2025-09,2025-09-10 23:13:00,School ACEU,SYN-1477-ACEU,District Z,District Z - Block 001,No,No,Not conducted,Not applicable,42,0,0,45,0,0,41,0,0,128,0,0.0,Critical
2025-09,2025-09-10 23:30:00,School ACEV,SYN-1478-ACEV,District Z,District Z - Block 001,No,No,Not conducted,Not applicable,26,0,0,32,0,0,30,0,0,88,0,0.0,Critical
2025-09,2025-09-10 23:47:00,School ACEW,SYN-1479-ACEW,District Z,District Z - Block 001,Yes,No,"Classes 6, 7 and 8",Math and Science,37,36,31,31,23,23,46,42,42,114,197,0.864,On Track
2025-09,2025-09-11 00:04:00,School ACEX,SYN-1480-ACEX,District Z,District Z - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,15,14,14,8,7,6,16,13,13,39,67,0.859,On Track
2025-09,2025-09-11 00:21:00,School ACFA,SYN-1483-ACFA,District Z,District Z - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,14,7,7,7,4,4,17,10,6,38,38,0.5,At Risk
2025-09,2025-09-11 00:38:00,School ACFB,SYN-1484-ACFB,District Z,District Z - Block 003,Yes,Yes,Class 6,Science,66,48,54,66,43,50,47,43,37,179,275,0.7682,On Track
2025-09,2025-09-11 00:55:00,School ACEY,SYN-1481-ACEY,District Z,District Z - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,171,81,103,185,123,106,184,130,118,540,661,0.612,Behind
2025-09,2025-09-11 01:12:00,School ACET,SYN-1476-ACET,District Z,District Z - Block 005,Yes,Yes,Class 6,Science,55,32,32,69,35,36,85,45,49,209,229,0.5478,At Risk
2025-09,2025-09-11 01:29:00,School ACEZ,SYN-1482-ACEZ,District Z,District Z - Block 006,No,No,Not conducted,Not applicable,80,0,0,0,0,0,0,0,0,80,0,0.0,Critical
2025-09,2025-09-11 01:46:00,School AALD,SYN-290-AALD,District AA,District AA - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,34,18,22,36,25,26,36,31,28,106,150,0.7075,Behind
2025-09,2025-09-11 02:03:00,School AALN,SYN-300-AALN,District AA,District AA - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,36,24,21,35,26,24,48,29,28,119,152,0.6387,Behind
2025-09,2025-09-11 02:20:00,School AALO,SYN-301-AALO,District AA,District AA - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,72,53,53,33,22,22,38,33,31,143,214,0.7483,Behind
2025-09,2025-09-11 02:37:00,School AALP,SYN-302-AALP,District AA,District AA - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,4530,226,226,22,18,18,23,19,19,4575,526,0.0575,Critical
2025-09,2025-09-11 02:54:00,School AALQ,SYN-303-AALQ,District AA,District AA - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,62,32,27,74,40,39,75,52,46,211,236,0.5592,At Risk
2025-09,2025-09-11 03:11:00,School AALR,SYN-304-AALR,District AA,District AA - Block 002,Yes,Yes,Class 6,Math and Science,78,50,49,75,49,53,44,38,35,197,274,0.6954,Behind
2025-09,2025-09-11 03:28:00,School AALS,SYN-305-AALS,District AA,District AA - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,34,27,27,18,17,18,34,32,30,86,151,0.8779,On Track
2025-09,2025-09-11 03:45:00,School AALT,SYN-306-AALT,District AA,District AA - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,33,32,32,44,43,40,43,42,38,120,227,0.9458,On Track
2025-09,2025-09-11 04:02:00,School AALM,SYN-299-AALM,District AA,District AA - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,71,34,40,68,41,43,55,33,39,194,230,0.5928,At Risk
2025-09,2025-09-11 04:19:00,School AALW,SYN-309-AALW,District AA,District AA - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,104,65,62,95,54,50,78,28,31,277,290,0.5235,At Risk
2025-09,2025-09-11 04:36:00,School AALU,SYN-307-AALU,District AA,District AA - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,172,77,91,140,89,77,180,100,90,492,524,0.5325,At Risk
2025-09,2025-09-11 04:53:00,School AALV,SYN-308-AALV,District AA,District AA - Block 005,No,No,Not conducted,Not applicable,168,0,0,140,0,0,150,0,0,458,0,0.0,Critical
2025-09,2025-09-11 05:10:00,School AALE,SYN-291-AALE,District AA,District AA - Block 006,Yes,No,"Classes 6, 7 and 8",Math and Science,35,29,28,45,36,39,50,44,46,130,222,0.8538,On Track
2025-09,2025-09-11 05:27:00,School AALF,SYN-292-AALF,District AA,District AA - Block 006,Yes,Yes,"Classes 6, 7 and 8",Science,24,14,17,31,13,16,31,18,15,86,93,0.5407,At Risk
2025-09,2025-09-11 05:44:00,School AALG,SYN-293-AALG,District AA,District AA - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,133,110,110,148,124,117,100,80,90,381,631,0.8281,On Track
2025-09,2025-09-11 06:01:00,School AALH,SYN-294-AALH,District AA,District AA - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,135,83,67,73,52,48,72,58,54,280,362,0.6464,Behind
2025-09,2025-09-11 06:18:00,School AALI,SYN-295-AALI,District AA,District AA - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,51,47,42,47,40,39,51,45,48,149,261,0.8758,On Track
2025-09,2025-09-11 06:35:00,School AALJ,SYN-296-AALJ,District AA,District AA - Block 006,Yes,No,Classes 7 and 8,Math and Science,35,23,27,40,30,30,30,26,24,105,160,0.7619,On Track
2025-09,2025-09-11 06:52:00,School AALK,SYN-297-AALK,District AA,District AA - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,22,12,13,32,22,21,27,13,14,81,95,0.5864,At Risk
2025-09,2025-09-11 07:09:00,School AALL,SYN-298-AALL,District AA,District AA - Block 006,Yes,Yes,Class 6,Math,78,47,51,70,45,44,66,34,36,214,257,0.6005,Behind
2025-09,2025-09-11 07:26:00,School ACVR,SYN-1916-ACVR,District AB,District AB - Block 001,Yes,Yes,Classes 7 and 8,Math and Science,76,48,47,177,82,68,129,51,58,382,354,0.4634,At Risk
2025-09,2025-09-11 07:43:00,School ACVS,SYN-1917-ACVS,District AB,District AB - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,53,38,31,81,47,48,53,38,36,187,238,0.6364,Behind
2025-09,2025-09-11 08:00:00,School ACVT,SYN-1918-ACVT,District AB,District AB - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,53,49,46,71,57,55,58,40,34,182,281,0.772,On Track
2025-09,2025-09-11 08:17:00,School ACVU,SYN-1919-ACVU,District AB,District AB - Block 001,Yes,Yes,Class 8,Math,57,43,45,46,29,28,35,28,29,138,202,0.7319,Behind
2025-09,2025-09-11 08:34:00,School ACVV,SYN-1920-ACVV,District AB,District AB - Block 001,No,No,Not conducted,Not applicable,44,0,0,69,0,0,59,0,0,172,0,0.0,Critical
2025-09,2025-09-11 08:51:00,School ACVW,SYN-1921-ACVW,District AB,District AB - Block 001,Yes,Yes,Class 8,Science,67,36,46,59,30,32,77,63,63,203,270,0.665,Behind
2025-09,2025-09-11 09:08:00,School ACVX,SYN-1922-ACVX,District AB,District AB - Block 001,Yes,Yes,Class 6,Science,98,66,62,89,57,57,83,68,63,270,373,0.6907,Behind
2025-09,2025-09-11 09:25:00,School ACVY,SYN-1923-ACVY,District AB,District AB - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,50,43,34,34,27,28,44,35,43,128,210,0.8203,On Track
2025-09,2025-09-11 09:42:00,School ACVZ,SYN-1924-ACVZ,District AB,District AB - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,75,43,44,77,46,49,58,43,40,210,265,0.631,Behind
2025-09,2025-09-11 09:59:00,School ACUH,SYN-1880-ACUH,District AB,District AB - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,29,19,17,22,12,11,24,13,13,75,85,0.5667,At Risk
2025-09,2025-09-11 10:16:00,School ACUI,SYN-1881-ACUI,District AB,District AB - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,49,40,36,64,43,49,62,46,43,175,257,0.7343,Behind
2025-09,2025-09-11 10:33:00,School ACUJ,SYN-1882-ACUJ,District AB,District AB - Block 002,Yes,No,"Classes 6, 7 and 8",Science,55,32,33,59,39,41,36,25,35,150,205,0.6833,Behind
2025-09,2025-09-11 10:50:00,School ACSY,SYN-1845-ACSY,District AB,District AB - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,69,53,54,74,57,61,58,53,56,201,334,0.8308,On Track
2025-09,2025-09-11 11:07:00,School ACSZ,SYN-1846-ACSZ,District AB,District AB - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,18,17,17,16,15,15,20,18,17,54,99,0.9167,On Track
2025-09,2025-09-11 11:24:00,School ACTA,SYN-1847-ACTA,District AB,District AB - Block 003,Yes,Yes,Class 7,Math and Science,21,16,16,28,19,17,30,19,16,79,103,0.6519,Behind
2025-09,2025-09-11 11:41:00,School ACTB,SYN-1848-ACTB,District AB,District AB - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,39,37,33,30,23,24,23,20,18,92,155,0.8424,On Track
2025-09,2025-09-11 11:58:00,School ACTC,SYN-1849-ACTC,District AB,District AB - Block 003,Yes,No,"Classes 6, 7 and 8",Math and Science,45,33,37,29,24,23,12,9,10,86,136,0.7907,On Track
2025-09,2025-09-11 12:15:00,School ACTD,SYN-1850-ACTD,District AB,District AB - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,60,48,41,41,31,31,38,29,31,139,211,0.759,On Track
2025-09,2025-09-11 12:32:00,School ACTE,SYN-1851-ACTE,District AB,District AB - Block 003,Yes,No,"Classes 6, 7 and 8",Math and Science,67,53,53,72,58,56,64,51,49,203,320,0.7882,On Track
2025-09,2025-09-11 12:49:00,School ACTF,SYN-1852-ACTF,District AB,District AB - Block 003,Yes,Yes,"Classes 6, 7 and 8",Science,90,50,52,85,44,41,94,65,63,269,315,0.5855,At Risk
2025-09,2025-09-11 13:06:00,School ACVC,SYN-1901-ACVC,District AB,District AB - Block 004,Yes,Yes,Class 6,Math and Science,20,16,18,21,15,16,36,27,23,77,115,0.7468,Behind
2025-09,2025-09-11 13:23:00,School ACVD,SYN-1902-ACVD,District AB,District AB - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,19,14,16,16,13,15,14,11,12,49,81,0.8265,On Track
2025-09,2025-09-11 13:40:00,School ACVE,SYN-1903-ACVE,District AB,District AB - Block 004,Yes,No,"Classes 6, 7 and 8",Math and Science,30,24,21,25,20,21,35,26,30,90,142,0.7889,On Track
2025-09,2025-09-11 13:57:00,School ACUK,SYN-1883-ACUK,District AB,District AB - Block 005,Yes,Yes,Class 6,Math,58,44,41,75,42,44,69,44,41,202,256,0.6337,Behind
2025-09,2025-09-11 14:14:00,School ACUM,SYN-1885-ACUM,District AB,District AB - Block 005,Yes,No,"Classes 6, 7 and 8",Math and Science,111,88,79,100,90,77,90,84,68,301,486,0.8073,On Track
2025-09,2025-09-11 14:31:00,School ACUN,SYN-1886-ACUN,District AB,District AB - Block 005,No,No,Not conducted,Not applicable,39,0,0,27,0,0,16,0,0,82,0,0.0,Critical
2025-09,2025-09-11 14:48:00,School ACUO,SYN-1887-ACUO,District AB,District AB - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,59,46,53,38,29,33,44,39,39,141,239,0.8475,On Track
2025-09,2025-09-11 15:05:00,School ACUP,SYN-1888-ACUP,District AB,District AB - Block 005,Yes,Yes,Class 6,Math and Science,94,62,45,82,65,55,102,85,64,278,376,0.6763,Behind
2025-09,2025-09-11 15:22:00,School ACUQ,SYN-1889-ACUQ,District AB,District AB - Block 005,Yes,No,"Classes 6, 7 and 8",Science,24,18,13,29,25,18,32,21,20,85,115,0.6765,Behind
2025-09,2025-09-11 15:39:00,School ACUR,SYN-1890-ACUR,District AB,District AB - Block 006,Yes,Yes,Class 8,Science,57,33,36,55,39,43,49,28,27,161,206,0.6398,Behind
2025-09,2025-09-11 15:56:00,School ACUS,SYN-1891-ACUS,District AB,District AB - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,62,57,56,67,56,52,58,46,48,187,315,0.8422,On Track
2025-09,2025-09-11 16:13:00,School ACUT,SYN-1892-ACUT,District AB,District AB - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,69,62,67,60,59,59,45,42,44,174,333,0.9569,On Track
2025-09,2025-09-11 16:30:00,School ACUU,SYN-1893-ACUU,District AB,District AB - Block 006,No,No,Not conducted,Not applicable,30,0,0,34,0,0,38,0,0,102,0,0.0,Critical
2025-09,2025-09-11 16:47:00,School ACUV,SYN-1894-ACUV,District AB,District AB - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,62,35,33,67,39,39,50,42,42,179,230,0.6425,Behind
2025-09,2025-09-11 17:04:00,School ACUW,SYN-1895-ACUW,District AB,District AB - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,149,112,100,143,102,73,118,69,54,410,510,0.622,Behind
2025-09,2025-09-11 17:21:00,School ACUX,SYN-1896-ACUX,District AB,District AB - Block 006,Yes,Yes,Class 6,Math and Science,148,98,94,141,84,101,130,72,98,419,547,0.6527,Behind
2025-09,2025-09-11 17:38:00,School ACUY,SYN-1897-ACUY,District AB,District AB - Block 006,Yes,No,"Classes 6, 7 and 8",Math and Science,95,87,84,93,70,82,84,66,77,272,466,0.8566,On Track
2025-09,2025-09-11 17:55:00,School ACUZ,SYN-1898-ACUZ,District AB,District AB - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,35,22,22,38,22,24,31,18,22,104,130,0.625,Behind
2025-09,2025-09-11 18:12:00,School ACVA,SYN-1899-ACVA,District AB,District AB - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,57,28,33,51,39,33,55,33,38,163,204,0.6258,Behind
2025-09,2025-09-11 18:29:00,School ACVB,SYN-1900-ACVB,District AB,District AB - Block 006,Yes,Yes,Classes 6 and 8,Math and Science,48,42,34,35,31,33,32,27,29,115,196,0.8522,On Track
2025-09,2025-09-11 18:46:00,School ACTS,SYN-1865-ACTS,District AB,District AB - Block 007,Yes,No,"Classes 6, 7 and 8",Math,27,18,12,23,10,11,20,13,9,70,73,0.5214,At Risk
2025-09,2025-09-11 19:03:00,School ACTT,SYN-1866-ACTT,District AB,District AB - Block 007,Yes,Yes,Class 8,Science,67,29,37,46,24,27,62,32,41,175,190,0.5429,At Risk
2025-09,2025-09-11 19:20:00,School ACTU,SYN-1867-ACTU,District AB,District AB - Block 007,Yes,No,Class 6,Math and Science,38,32,33,45,35,38,33,31,31,116,200,0.8621,On Track
2025-09,2025-09-11 19:37:00,School ACTV,SYN-1868-ACTV,District AB,District AB - Block 007,Yes,No,"Classes 6, 7 and 8",Math and Science,48,39,37,50,42,44,33,25,31,131,218,0.8321,On Track
2025-09,2025-09-11 19:54:00,School ACTW,SYN-1869-ACTW,District AB,District AB - Block 007,Yes,No,"Classes 6, 7 and 8",Math and Science,85,73,72,68,61,52,44,34,31,197,323,0.8198,On Track
2025-09,2025-09-11 20:11:00,School ACTX,SYN-1870-ACTX,District AB,District AB - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,80,54,37,102,65,50,60,34,32,242,272,0.562,At Risk
2025-09,2025-09-11 20:28:00,School ACTY,SYN-1871-ACTY,District AB,District AB - Block 007,Yes,Yes,Classes 6 and 8,Science,45,43,37,50,38,43,48,44,45,143,250,0.8741,On Track
2025-09,2025-09-11 20:45:00,School ACTZ,SYN-1872-ACTZ,District AB,District AB - Block 007,Yes,Yes,Class 6,Math,65,34,46,72,48,57,48,26,29,185,240,0.6486,Behind
2025-09,2025-09-11 21:02:00,School ACUA,SYN-1873-ACUA,District AB,District AB - Block 007,Yes,No,Class 8,Math,111,89,102,122,76,77,126,120,104,359,568,0.7911,On Track
2025-09,2025-09-11 21:19:00,School ACUB,SYN-1874-ACUB,District AB,District AB - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,27,12,13,40,26,24,26,19,19,93,113,0.6075,Behind
2025-09,2025-09-11 21:36:00,School ACUC,SYN-1875-ACUC,District AB,District AB - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,22,21,20,19,18,15,19,18,17,60,109,0.9083,On Track
2025-09,2025-09-11 21:53:00,School ACUD,SYN-1876-ACUD,District AB,District AB - Block 007,Yes,Yes,"Classes 6, 7 and 8",Science,69,42,47,74,48,41,69,37,49,212,264,0.6226,Behind
2025-09,2025-09-11 22:10:00,School ACUF,SYN-1878-ACUF,District AB,District AB - Block 007,Yes,Yes,Class 8,Science,64,42,33,80,39,37,61,60,35,205,246,0.6,Behind
2025-09,2025-09-11 22:27:00,School ACUG,SYN-1879-ACUG,District AB,District AB - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,128,36,34,42,34,33,31,22,22,201,181,0.4502,At Risk
2025-09,2025-09-11 22:44:00,School ACST,SYN-1840-ACST,District AB,District AB - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,76,51,58,47,38,40,41,38,32,164,257,0.7835,On Track
2025-09,2025-09-11 23:01:00,School ACSU,SYN-1841-ACSU,District AB,District AB - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,56,36,36,88,58,50,68,44,48,212,272,0.6415,Behind
2025-09,2025-09-11 23:18:00,School ACSV,SYN-1842-ACSV,District AB,District AB - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,134,71,71,135,81,79,146,85,96,415,483,0.5819,At Risk
2025-09,2025-09-11 23:35:00,School ACSW,SYN-1843-ACSW,District AB,District AB - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,16,5,5,25,12,15,25,13,9,66,59,0.447,At Risk
2025-09,2025-09-11 23:52:00,School ACSX,SYN-1844-ACSX,District AB,District AB - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,14,6,5,21,18,16,35,25,29,70,99,0.7071,Behind
2025-09,2025-09-12 00:09:00,School ACWK,SYN-1935-ACWK,District AB,District AB - Block 009,Yes,Yes,"Classes 6, 7 and 8",Math and Science,39,21,17,37,17,21,30,19,18,106,113,0.533,At Risk
2025-09,2025-09-12 00:26:00,School ACWL,SYN-1936-ACWL,District AB,District AB - Block 009,Yes,Yes,"Classes 6, 7 and 8",Math and Science,118,89,97,113,66,82,118,81,61,349,476,0.6819,Behind
2025-09,2025-09-12 00:43:00,School ACWM,SYN-1937-ACWM,District AB,District AB - Block 009,Yes,No,"Classes 6, 7 and 8",Math and Science,114,66,75,58,40,36,104,47,54,276,318,0.5761,At Risk
2025-09,2025-09-12 01:00:00,School ACWN,SYN-1938-ACWN,District AB,District AB - Block 009,Yes,No,"Classes 6, 7 and 8",Math and Science,32,23,26,34,27,20,27,12,16,93,124,0.6667,Behind
2025-09,2025-09-12 01:17:00,School ACWO,SYN-1939-ACWO,District AB,District AB - Block 009,Yes,Yes,"Classes 6, 7 and 8",Math and Science,50,43,42,40,22,25,56,37,38,146,207,0.7089,Behind
2025-09,2025-09-12 01:34:00,School ACTM,SYN-1859-ACTM,District AB,District AB - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,10,10,10,9,9,9,10,10,9,29,57,0.9828,On Track
2025-09,2025-09-12 01:51:00,School ACTN,SYN-1860-ACTN,District AB,District AB - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,107,86,98,120,90,110,92,76,81,319,541,0.848,On Track
2025-09,2025-09-12 02:08:00,School ACTO,SYN-1861-ACTO,District AB,District AB - Block 010,Yes,No,"Classes 6, 7 and 8",Math,28,17,25,52,30,42,48,22,45,128,181,0.707,Behind
2025-09,2025-09-12 02:25:00,School ACTP,SYN-1862-ACTP,District AB,District AB - Block 010,No,No,Not conducted,Not applicable,8,0,0,33,0,0,17,0,0,58,0,0.0,Critical
2025-09,2025-09-12 02:42:00,School ACTQ,SYN-1863-ACTQ,District AB,District AB - Block 010,Yes,Yes,Classes 6 and 8,Math and Science,32,26,25,58,32,32,48,41,41,138,197,0.7138,Behind
2025-09,2025-09-12 02:59:00,School ACTR,SYN-1864-ACTR,District AB,District AB - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,39,24,24,22,16,18,22,15,15,83,112,0.6747,Behind
2025-09,2025-09-12 03:16:00,School ACSF,SYN-1826-ACSF,District AB,District AB - Block 011,Yes,No,Class 6,Math and Science,13,11,9,7,5,4,6,4,4,26,37,0.7115,Behind
2025-09,2025-09-12 03:33:00,School ACSH,SYN-1828-ACSH,District AB,District AB - Block 011,Yes,Yes,"Classes 6, 7 and 8",Math and Science,26,21,19,26,19,22,27,24,22,79,127,0.8038,On Track
2025-09,2025-09-12 03:50:00,School ACSI,SYN-1829-ACSI,District AB,District AB - Block 011,Yes,Yes,"Classes 6, 7 and 8",Math and Science,84,65,6,111,6,6,86,5,6,281,94,0.1673,Critical
2025-09,2025-09-12 04:07:00,School ACSJ,SYN-1830-ACSJ,District AB,District AB - Block 011,Yes,No,"Classes 6, 7 and 8",Math and Science,29,21,23,22,15,17,11,10,8,62,94,0.7581,On Track
2025-09,2025-09-12 04:24:00,School ACSK,SYN-1831-ACSK,District AB,District AB - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,98,33,29,36,35,35,29,26,28,163,186,0.5706,At Risk
2025-09,2025-09-12 04:41:00,School ACSL,SYN-1832-ACSL,District AB,District AB - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,50,38,39,53,44,47,75,64,64,178,296,0.8315,On Track
2025-09,2025-09-12 04:58:00,School ACSM,SYN-1833-ACSM,District AB,District AB - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math,32,19,31,33,19,20,43,32,23,108,144,0.6667,Behind
2025-09,2025-09-12 05:15:00,School ACSN,SYN-1834-ACSN,District AB,District AB - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,55,49,48,60,49,51,56,49,49,171,295,0.8626,On Track
2025-09,2025-09-12 05:32:00,School ACSO,SYN-1835-ACSO,District AB,District AB - Block 012,Yes,No,"Classes 6, 7 and 8",Math and Science,45,33,30,42,37,33,47,39,36,134,208,0.7761,On Track
2025-09,2025-09-12 05:49:00,School ACSP,SYN-1836-ACSP,District AB,District AB - Block 012,Yes,No,"Classes 6, 7 and 8",Math and Science,64,57,52,56,53,47,45,42,40,165,291,0.8818,On Track
2025-09,2025-09-12 06:06:00,School ACSQ,SYN-1837-ACSQ,District AB,District AB - Block 012,Yes,Yes,Class 6,Science,9,7,6,9,6,6,10,7,7,28,39,0.6964,Behind
2025-09,2025-09-12 06:23:00,School ACSR,SYN-1838-ACSR,District AB,District AB - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,36,32,30,47,35,38,56,40,37,139,212,0.7626,On Track
2025-09,2025-09-12 06:40:00,School ACSS,SYN-1839-ACSS,District AB,District AB - Block 012,No,No,Not conducted,Not applicable,42,0,0,33,0,0,38,0,0,113,0,0.0,Critical
2025-09,2025-09-12 06:57:00,School ACWA,SYN-1925-ACWA,District AB,District AB - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,126,95,93,112,101,81,109,77,84,347,531,0.7651,On Track
