Reporting Month,Timestamp,What is the name of your school?,What is your school's synthetic school code?,What is the name of your district?,Block Details,Was the PBL project conducted in your school this month?,Was evidence submitted for the completed PBL project?,In which class/classes did you conduct the PBL project?,Which subject do you teach?,"Total number of students enrolled in Class 6, including all sections","Average student attendance during the Class 6 PBL Science session. If you did not teach Science in Class 6, enter 0.","Average student attendance during the Class 6 PBL Math session. If you did not teach Math in Class 6, enter 0.","Total number of students enrolled in Class 7, including all sections","Average student attendance during the Class 7 PBL Science session. If you did not teach Science in Class 7, enter 0.","Average student attendance during the Class 7 PBL Math session. If you did not teach Math in Class 7, enter 0.","Total number of students enrolled in Class 8, including all sections","Average student attendance during the Class 8 PBL Science session. If you did not teach Science in Class 8, enter 0.","Average student attendance during the Class 8 PBL Math session. If you did not teach Math in Class 8, enter 0.",Derived: Total enrollment across Classes 6-8,Derived: Total attendance across PBL Science and Math sessions,Derived: Overall PBL attendance rate,Derived: Risk status
2025-08,2025-08-11 21:02:00,School ACUA,SYN-1873-ACUA,District AB,District AB - Block 007,Yes,No,Class 8,Math,111,91,100,122,80,78,126,121,114,359,584,0.8134,On Track
2025-08,2025-08-11 21:19:00,School ACUB,SYN-1874-ACUB,District AB,District AB - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,27,12,13,40,21,24,26,18,19,93,107,0.5753,At Risk
2025-08,2025-08-11 21:36:00,School ACUC,SYN-1875-ACUC,District AB,District AB - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,22,21,22,19,15,15,19,19,19,60,111,0.925,On Track
2025-08,2025-08-11 21:53:00,School ACUD,SYN-1876-ACUD,District AB,District AB - Block 007,No,No,Not conducted,Not applicable,69,0,0,74,0,0,69,0,0,212,0,0.0,Critical
2025-08,2025-08-11 22:10:00,School ACUF,SYN-1878-ACUF,District AB,District AB - Block 007,Yes,Yes,Class 8,Science,64,31,35,80,44,54,61,54,29,205,247,0.6024,Behind
2025-08,2025-08-11 22:27:00,School ACUG,SYN-1879-ACUG,District AB,District AB - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,128,35,30,42,33,31,31,24,22,201,175,0.4353,At Risk
2025-08,2025-08-11 22:44:00,School ACST,SYN-1840-ACST,District AB,District AB - Block 008,Yes,No,"Classes 6, 7 and 8",Math and Science,76,50,47,47,33,35,41,32,31,164,228,0.6951,Behind
2025-08,2025-08-11 23:01:00,School ACSU,SYN-1841-ACSU,District AB,District AB - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,56,31,41,88,60,56,68,46,42,212,276,0.6509,Behind
2025-08,2025-08-11 23:18:00,School ACSV,SYN-1842-ACSV,District AB,District AB - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,134,68,76,135,68,74,146,89,90,415,465,0.5602,At Risk
2025-08,2025-08-11 23:35:00,School ACSW,SYN-1843-ACSW,District AB,District AB - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,16,5,4,25,12,17,25,14,10,66,62,0.4697,At Risk
2025-08,2025-08-11 23:52:00,School ACSX,SYN-1844-ACSX,District AB,District AB - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,14,6,5,21,18,17,35,27,26,70,99,0.7071,Behind
2025-08,2025-08-12 00:09:00,School ACWK,SYN-1935-ACWK,District AB,District AB - Block 009,Yes,No,"Classes 6, 7 and 8",Math and Science,39,18,17,37,16,23,30,16,19,106,109,0.5142,At Risk
2025-08,2025-08-12 00:26:00,School ACWL,SYN-1936-ACWL,District AB,District AB - Block 009,Yes,Yes,"Classes 6, 7 and 8",Math and Science,118,76,81,113,63,72,118,72,66,349,430,0.616,Behind
2025-08,2025-08-12 00:43:00,School ACWM,SYN-1937-ACWM,District AB,District AB - Block 009,Yes,Yes,"Classes 6, 7 and 8",Math and Science,114,61,58,58,41,40,104,43,48,276,291,0.5272,At Risk
2025-08,2025-08-12 01:00:00,School ACWN,SYN-1938-ACWN,District AB,District AB - Block 009,No,No,Not conducted,Not applicable,32,0,0,34,0,0,27,0,0,93,0,0.0,Critical
2025-08,2025-08-12 01:17:00,School ACWO,SYN-1939-ACWO,District AB,District AB - Block 009,Yes,Yes,"Classes 6, 7 and 8",Math and Science,50,40,41,40,24,22,56,42,38,146,207,0.7089,Behind
2025-08,2025-08-12 01:34:00,School ACTM,SYN-1859-ACTM,District AB,District AB - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,10,10,10,9,8,9,10,10,10,29,57,0.9828,On Track
2025-08,2025-08-12 01:51:00,School ACTN,SYN-1860-ACTN,District AB,District AB - Block 010,Yes,No,"Classes 6, 7 and 8",Math and Science,107,84,89,120,91,94,92,79,74,319,511,0.8009,On Track
2025-08,2025-08-12 02:08:00,School ACTO,SYN-1861-ACTO,District AB,District AB - Block 010,Yes,No,"Classes 6, 7 and 8",Math,28,14,25,52,26,41,48,24,39,128,169,0.6602,Behind
2025-08,2025-08-12 02:25:00,School ACTP,SYN-1862-ACTP,District AB,District AB - Block 010,Yes,Yes,Class 6,Math and Science,8,7,7,33,31,32,17,15,15,58,107,0.9224,On Track
2025-08,2025-08-12 02:42:00,School ACTQ,SYN-1863-ACTQ,District AB,District AB - Block 010,Yes,No,Classes 6 and 8,Math and Science,32,24,26,58,32,26,48,38,38,138,184,0.6667,Behind
2025-08,2025-08-12 02:59:00,School ACTR,SYN-1864-ACTR,District AB,District AB - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,39,25,21,22,15,15,22,14,14,83,104,0.6265,Behind
2025-08,2025-08-12 03:16:00,School ACSF,SYN-1826-ACSF,District AB,District AB - Block 011,No,No,Not conducted,Not applicable,13,0,0,7,0,0,6,0,0,26,0,0.0,Critical
2025-08,2025-08-12 03:33:00,School ACSH,SYN-1828-ACSH,District AB,District AB - Block 011,Yes,Yes,"Classes 6, 7 and 8",Math and Science,26,19,17,26,18,20,27,23,20,79,117,0.7405,Behind
2025-08,2025-08-12 03:50:00,School ACSI,SYN-1829-ACSI,District AB,District AB - Block 011,Yes,Yes,"Classes 6, 7 and 8",Math and Science,84,45,6,111,7,7,86,5,6,281,76,0.1352,Critical
2025-08,2025-08-12 04:07:00,School ACSJ,SYN-1830-ACSJ,District AB,District AB - Block 011,Yes,Yes,"Classes 6, 7 and 8",Math and Science,29,20,22,22,16,16,11,10,9,62,93,0.75,On Track
2025-08,2025-08-12 04:24:00,School ACSK,SYN-1831-ACSK,District AB,District AB - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,98,35,29,36,35,34,29,28,28,163,189,0.5798,At Risk
2025-08,2025-08-12 04:41:00,School ACSL,SYN-1832-ACSL,District AB,District AB - Block 012,Yes,No,"Classes 6, 7 and 8",Math and Science,50,40,35,53,46,45,75,58,61,178,285,0.8006,On Track
2025-08,2025-08-12 04:58:00,School ACSM,SYN-1833-ACSM,District AB,District AB - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math,32,21,29,33,18,20,43,21,20,108,129,0.5972,At Risk
2025-08,2025-08-12 05:15:00,School ACSN,SYN-1834-ACSN,District AB,District AB - Block 012,Yes,No,"Classes 6, 7 and 8",Math and Science,55,47,52,60,47,50,56,53,45,171,294,0.8596,On Track
2025-08,2025-08-12 05:32:00,School ACSO,SYN-1835-ACSO,District AB,District AB - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,45,31,27,42,35,32,47,40,41,134,206,0.7687,On Track
2025-08,2025-08-12 05:49:00,School ACSP,SYN-1836-ACSP,District AB,District AB - Block 012,Yes,No,"Classes 6, 7 and 8",Math and Science,64,52,47,56,43,49,45,42,40,165,273,0.8273,On Track
2025-08,2025-08-12 06:06:00,School ACSQ,SYN-1837-ACSQ,District AB,District AB - Block 012,Yes,No,Class 6,Science,9,6,6,9,5,6,10,7,6,28,36,0.6429,Behind
2025-08,2025-08-12 06:23:00,School ACSR,SYN-1838-ACSR,District AB,District AB - Block 012,Yes,No,"Classes 6, 7 and 8",Math and Science,36,29,31,47,33,36,56,35,38,139,202,0.7266,Behind
2025-08,2025-08-12 06:40:00,School ACSS,SYN-1839-ACSS,District AB,District AB - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,42,24,26,33,20,23,38,24,23,113,140,0.6195,Behind
2025-08,2025-08-12 06:57:00,School ACWA,SYN-1925-ACWA,District AB,District AB - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,126,87,90,112,96,83,109,74,75,347,505,0.7277,Behind
2025-08,2025-08-12 07:14:00,School ACWB,SYN-1926-ACWB,District AB,District AB - Block 013,No,No,Not conducted,Not applicable,61,0,0,44,0,0,74,0,0,179,0,0.0,Critical
2025-08,2025-08-12 07:31:00,School ACWC,SYN-1927-ACWC,District AB,District AB - Block 013,No,No,Not conducted,Not applicable,9,0,0,9,0,0,11,0,0,29,0,0.0,Critical
2025-08,2025-08-12 07:48:00,School ACSD,SYN-1824-ACSD,District AB,District AB - Block 014,No,No,Not conducted,Not applicable,31,0,0,40,0,0,26,0,0,97,0,0.0,Critical
2025-08,2025-08-12 08:05:00,School ACSG,SYN-1827-ACSG,District AB,District AB - Block 014,Yes,Yes,Class 7,Science,122,73,86,100,57,62,101,79,79,323,436,0.6749,Behind
2025-08,2025-08-12 08:22:00,School ACTJ,SYN-1856-ACTJ,District AB,District AB - Block 014,No,No,Not conducted,Not applicable,32,0,0,31,0,0,32,0,0,95,0,0.0,Critical
2025-08,2025-08-12 08:39:00,School ACTK,SYN-1857-ACTK,District AB,District AB - Block 014,Yes,No,"Classes 6, 7 and 8",Math and Science,29,25,26,25,17,17,30,24,22,84,131,0.7798,On Track
2025-08,2025-08-12 08:56:00,School ACTL,SYN-1858-ACTL,District AB,District AB - Block 014,Yes,Yes,"Classes 6, 7 and 8",Math and Science,11,7,7,22,16,18,15,12,11,48,71,0.7396,Behind
2025-08,2025-08-12 09:13:00,School ACUE,SYN-1877-ACUE,District AB,District AB - Block 014,Yes,Yes,"Classes 6, 7 and 8",Math and Science,70,59,58,108,78,87,63,54,58,241,394,0.8174,On Track
2025-08,2025-08-12 09:30:00,School ACUL,SYN-1884-ACUL,District AB,District AB - Block 014,Yes,Yes,"Classes 6, 7 and 8",Math and Science,52,48,48,59,28,28,65,37,37,176,226,0.642,Behind
2025-08,2025-08-12 09:47:00,School ACWP,SYN-1940-ACWP,District AB,District AB - Block 015,No,No,Not conducted,Not applicable,10,0,0,7,0,0,12,0,0,29,0,0.0,Critical
2025-08,2025-08-12 10:04:00,School ACWQ,SYN-1941-ACWQ,District AB,District AB - Block 015,Yes,Yes,"Classes 6, 7 and 8",Math and Science,29,21,22,31,25,24,23,16,15,83,123,0.741,Behind
2025-08,2025-08-12 10:21:00,School ACSA,SYN-1821-ACSA,District AB,District AB - Block 016,Yes,Yes,Class 6,Science,59,47,50,60,56,54,34,30,29,153,266,0.8693,On Track
2025-08,2025-08-12 10:38:00,School ACSB,SYN-1822-ACSB,District AB,District AB - Block 016,No,No,Not conducted,Not applicable,37,0,0,54,0,0,55,0,0,146,0,0.0,Critical
2025-08,2025-08-12 10:55:00,School ACSC,SYN-1823-ACSC,District AB,District AB - Block 016,Yes,Yes,"Classes 6, 7 and 8",Math and Science,108,98,99,115,87,85,108,93,96,331,558,0.8429,On Track
2025-08,2025-08-12 11:12:00,School ACSE,SYN-1825-ACSE,District AB,District AB - Block 016,Yes,Yes,"Classes 6, 7 and 8",Math and Science,31,19,22,29,16,21,45,30,30,105,138,0.6571,Behind
2025-08,2025-08-12 11:29:00,School ACTG,SYN-1853-ACTG,District AB,District AB - Block 017,Yes,Yes,"Classes 6, 7 and 8",Math and Science,26,18,20,37,23,25,34,24,33,97,143,0.7371,Behind
2025-08,2025-08-12 11:46:00,School ACTH,SYN-1854-ACTH,District AB,District AB - Block 017,Yes,No,"Classes 6, 7 and 8",Math and Science,65,9,8,17,10,7,30,11,12,112,57,0.2545,Critical
2025-08,2025-08-12 12:03:00,School ACTI,SYN-1855-ACTI,District AB,District AB - Block 017,Yes,No,"Classes 6, 7 and 8",Math and Science,18,14,14,31,27,26,36,27,29,85,137,0.8059,On Track
2025-08,2025-08-12 12:20:00,School ACWD,SYN-1928-ACWD,District AB,District AB - Block 018,Yes,No,"Classes 6, 7 and 8",Math and Science,10,8,8,18,14,15,11,8,9,39,62,0.7949,On Track
2025-08,2025-08-12 12:37:00,School ACWE,SYN-1929-ACWE,District AB,District AB - Block 018,Yes,Yes,"Classes 6, 7 and 8",Math and Science,6,5,5,11,8,8,2,2,2,19,30,0.7895,On Track
2025-08,2025-08-12 12:54:00,School ACWF,SYN-1930-ACWF,District AB,District AB - Block 018,Yes,Yes,"Classes 6, 7 and 8",Math and Science,15,14,13,17,8,8,11,6,5,43,54,0.6279,Behind
2025-08,2025-08-12 13:11:00,School ACWG,SYN-1931-ACWG,District AB,District AB - Block 018,Yes,Yes,"Classes 6, 7 and 8",Math and Science,93,49,33,101,49,50,104,54,53,298,288,0.4832,At Risk
2025-08,2025-08-12 13:28:00,School ACWH,SYN-1932-ACWH,District AB,District AB - Block 018,Yes,Yes,"Classes 6, 7 and 8",Math and Science,12,6,6,15,9,7,13,10,7,40,45,0.5625,At Risk
2025-08,2025-08-12 13:45:00,School ACWI,SYN-1933-ACWI,District AB,District AB - Block 018,Yes,Yes,"Classes 6, 7 and 8",Math and Science,29,16,17,23,20,19,28,20,22,80,114,0.7125,Behind
2025-08,2025-08-12 14:02:00,School ACWJ,SYN-1934-ACWJ,District AB,District AB - Block 018,Yes,Yes,"Classes 6, 7 and 8",Math and Science,25,18,18,55,41,42,27,20,20,107,159,0.743,Behind
2025-08,2025-08-12 14:19:00,School ACVF,SYN-1904-ACVF,District AB,District AB - Block 019,Yes,Yes,"Classes 6, 7 and 8",Math and Science,52,38,44,73,43,47,72,39,47,197,258,0.6548,Behind
2025-08,2025-08-12 14:36:00,School ACVG,SYN-1905-ACVG,District AB,District AB - Block 019,Yes,No,"Classes 6, 7 and 8",Math and Science,20,17,17,10,8,8,10,8,7,40,65,0.8125,On Track
2025-08,2025-08-12 14:53:00,School ACVH,SYN-1906-ACVH,District AB,District AB - Block 019,Yes,Yes,"Classes 6, 7 and 8",Math,18,14,14,19,13,14,14,10,11,51,76,0.7451,Behind
2025-08,2025-08-12 15:10:00,School ACVI,SYN-1907-ACVI,District AB,District AB - Block 019,Yes,Yes,"Classes 6, 7 and 8",Math and Science,27,23,23,41,30,31,37,28,29,105,164,0.781,On Track
2025-08,2025-08-12 15:27:00,School ACVJ,SYN-1908-ACVJ,District AB,District AB - Block 019,Yes,Yes,"Classes 6, 7 and 8",Math and Science,6,6,6,13,11,13,14,13,13,33,62,0.9394,On Track
2025-08,2025-08-12 15:44:00,School ACVL,SYN-1910-ACVL,District AB,District AB - Block 019,Yes,No,"Classes 6, 7 and 8",Math and Science,80,59,61,85,62,64,93,73,73,258,392,0.7597,On Track
2025-08,2025-08-12 16:01:00,School ACVM,SYN-1911-ACVM,District AB,District AB - Block 019,Yes,Yes,"Classes 6, 7 and 8",Science,37,29,24,40,30,20,37,35,23,114,161,0.7061,Behind
2025-08,2025-08-12 16:18:00,School ACVN,SYN-1912-ACVN,District AB,District AB - Block 019,Yes,Yes,Class 6,Math and Science,36,27,28,67,44,45,33,28,25,136,197,0.7243,Behind
2025-08,2025-08-12 16:35:00,School ACVO,SYN-1913-ACVO,District AB,District AB - Block 019,Yes,No,"Classes 6, 7 and 8",Math and Science,16,12,11,12,9,9,9,7,7,37,55,0.7432,Behind
2025-08,2025-08-12 16:52:00,School ACVP,SYN-1914-ACVP,District AB,District AB - Block 019,Yes,Yes,"Classes 6, 7 and 8",Math and Science,8,5,7,12,9,7,8,5,6,28,39,0.6964,Behind
2025-08,2025-08-12 17:09:00,School ACVQ,SYN-1915-ACVQ,District AB,District AB - Block 019,Yes,Yes,"Classes 6, 7 and 8",Math and Science,21,16,15,22,14,14,22,14,13,65,86,0.6615,Behind
2025-08,2025-08-12 17:26:00,School AAUD,SYN-524-AAUD,District AC,District AC - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,111,37,36,83,28,28,68,36,33,262,198,0.3779,At Risk
2025-08,2025-08-12 17:43:00,School AAUE,SYN-525-AAUE,District AC,District AC - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,123,83,82,127,75,70,80,47,46,330,403,0.6106,Behind
2025-08,2025-08-12 18:00:00,School AAUF,SYN-526-AAUF,District AC,District AC - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,57,41,36,45,30,32,35,20,17,137,176,0.6423,Behind
2025-08,2025-08-12 18:17:00,School AAUG,SYN-527-AAUG,District AC,District AC - Block 003,Yes,No,"Classes 6, 7 and 8",Science,41,30,24,56,38,38,38,26,25,135,181,0.6704,Behind
2025-08,2025-08-12 18:34:00,School AAUH,SYN-528-AAUH,District AC,District AC - Block 003,No,No,Not conducted,Not applicable,103,0,0,93,0,0,48,0,0,244,0,0.0,Critical
2025-08,2025-08-12 18:51:00,School AAUI,SYN-529-AAUI,District AC,District AC - Block 003,Yes,No,"Classes 6, 7 and 8",Math and Science,63,47,51,46,37,35,26,18,19,135,207,0.7667,On Track
2025-08,2025-08-12 19:08:00,School AAUJ,SYN-530-AAUJ,District AC,District AC - Block 003,No,No,Not conducted,Not applicable,89,0,0,70,0,0,73,0,0,232,0,0.0,Critical
2025-08,2025-08-12 19:25:00,School AAUK,SYN-531-AAUK,District AC,District AC - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,43,31,32,41,25,31,37,23,23,121,165,0.6818,Behind
2025-08,2025-08-12 19:42:00,School AAUL,SYN-532-AAUL,District AC,District AC - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,145,19,55,51,20,13,68,15,17,264,139,0.2633,Critical
2025-08,2025-08-12 19:59:00,School AAUM,SYN-533-AAUM,District AC,District AC - Block 003,Yes,No,Class 6,Math and Science,60,35,42,64,39,45,73,47,56,197,264,0.6701,Behind
2025-08,2025-08-12 20:16:00,School ABPM,SYN-1079-ABPM,District AD,District AD - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,28,21,21,18,16,15,17,15,15,63,103,0.8175,On Track
2025-08,2025-08-12 20:33:00,School ABPN,SYN-1080-ABPN,District AD,District AD - Block 001,Yes,Yes,Classes 6 and 8,Math,129,78,98,130,64,75,118,58,69,377,442,0.5862,At Risk
2025-08,2025-08-12 20:50:00,School ABPO,SYN-1081-ABPO,District AD,District AD - Block 001,Yes,Yes,"Classes 6, 7 and 8",Science,133,83,80,103,80,95,110,89,79,346,506,0.7312,Behind
2025-08,2025-08-12 21:07:00,School ABPP,SYN-1082-ABPP,District AD,District AD - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,55,37,38,36,31,31,80,62,67,171,266,0.7778,On Track
2025-08,2025-08-12 21:24:00,School ABPQ,SYN-1083-ABPQ,District AD,District AD - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,206,135,126,165,107,114,148,101,94,519,677,0.6522,Behind
2025-08,2025-08-12 21:41:00,School ABPY,SYN-1091-ABPY,District AD,District AD - Block 003,No,No,Not conducted,Not applicable,37,0,0,54,0,0,55,0,0,146,0,0.0,Critical
2025-08,2025-08-12 21:58:00,School ABPZ,SYN-1092-ABPZ,District AD,District AD - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math,85,44,57,100,68,77,100,49,71,285,366,0.6421,Behind
2025-08,2025-08-12 22:15:00,School ABQA,SYN-1093-ABQA,District AD,District AD - Block 003,Yes,Yes,Class 6,Science,28,22,23,40,33,32,26,23,23,94,156,0.8298,On Track
2025-08,2025-08-12 22:32:00,School ABQB,SYN-1094-ABQB,District AD,District AD - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,158,115,103,180,139,138,168,147,165,506,807,0.7974,On Track
2025-08,2025-08-12 22:49:00,School ABQC,SYN-1095-ABQC,District AD,District AD - Block 003,No,No,Not conducted,Not applicable,91,0,0,130,0,0,111,0,0,332,0,0.0,Critical
2025-08,2025-08-12 23:06:00,School ABPW,SYN-1089-ABPW,District AD,District AD - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,81,71,60,99,74,75,95,62,61,275,403,0.7327,Behind
2025-08,2025-08-12 23:23:00,School ABPX,SYN-1090-ABPX,District AD,District AD - Block 004,Yes,Yes,Classes 6 and 8,Math and Science,66,37,36,70,46,39,81,39,41,217,238,0.5484,At Risk
2025-08,2025-08-12 23:40:00,School ABQD,SYN-1096-ABQD,District AD,District AD - Block 005,Yes,Yes,Class 6,Math and Science,55,40,37,56,37,32,60,46,32,171,224,0.655,Behind
2025-08,2025-08-12 23:57:00,School ABPI,SYN-1075-ABPI,District AD,District AD - Block 006,No,No,Not conducted,Not applicable,56,0,0,62,0,0,60,0,0,178,0,0.0,Critical
2025-08,2025-08-13 00:14:00,School ABPE,SYN-1071-ABPE,District AD,District AD - Block 007,Yes,Yes,Class 6,Math and Science,78,52,49,62,50,55,58,44,41,198,291,0.7348,Behind
2025-08,2025-08-13 00:31:00,School ABPF,SYN-1072-ABPF,District AD,District AD - Block 007,Yes,Yes,Class 7,Math and Science,47,39,39,37,33,32,30,22,24,114,189,0.8289,On Track
2025-08,2025-08-13 00:48:00,School ABPG,SYN-1073-ABPG,District AD,District AD - Block 007,Yes,Yes,Class 6,Math and Science,75,19,15,62,28,31,52,36,32,189,161,0.4259,At Risk
2025-08,2025-08-13 01:05:00,School ABPH,SYN-1074-ABPH,District AD,District AD - Block 007,Yes,Yes,Class 6,Math,59,10,10,52,9,10,49,10,9,160,58,0.1812,Critical
2025-08,2025-08-13 01:22:00,School ABPR,SYN-1084-ABPR,District AD,District AD - Block 008,No,No,Not conducted,Not applicable,19,0,0,12,0,0,18,0,0,49,0,0.0,Critical
2025-08,2025-08-13 01:39:00,School ABPS,SYN-1085-ABPS,District AD,District AD - Block 009,Yes,Yes,Classes 7 and 8,Math and Science,123,76,56,47,24,12,65,23,23,235,214,0.4553,At Risk
2025-08,2025-08-13 01:56:00,School ABPT,SYN-1086-ABPT,District AD,District AD - Block 009,Yes,Yes,"Classes 6, 7 and 8",Math and Science,42,22,30,44,36,34,40,29,24,126,175,0.6944,Behind
2025-08,2025-08-13 02:13:00,School ABPU,SYN-1087-ABPU,District AD,District AD - Block 009,No,No,Not conducted,Not applicable,22,0,0,33,0,0,20,0,0,75,0,0.0,Critical
2025-08,2025-08-13 02:30:00,School ABPV,SYN-1088-ABPV,District AD,District AD - Block 009,No,No,Not conducted,Not applicable,157,0,0,125,0,0,116,0,0,398,0,0.0,Critical
2025-08,2025-08-13 02:47:00,School ABPK,SYN-1077-ABPK,District AD,District AD - Block 010,No,No,Not conducted,Not applicable,28,0,0,24,0,0,26,0,0,78,0,0.0,Critical
2025-08,2025-08-13 03:04:00,School ABPL,SYN-1078-ABPL,District AD,District AD - Block 010,Yes,No,Class 6,Math,43,27,36,27,12,15,56,29,35,126,154,0.6111,Behind
2025-08,2025-08-13 03:21:00,School ABPJ,SYN-1076-ABPJ,District AD,District AD - Block 011,Yes,Yes,Classes 7 and 8,Math and Science,111,58,62,64,48,47,60,36,40,235,291,0.6191,Behind
2025-08,2025-08-13 03:38:00,School ABFK,SYN-817-ABFK,District AE,District AE - Block 001,Yes,No,Class 7,Math,0,0,0,88,61,45,0,0,0,88,106,0.6023,Behind
2025-08,2025-08-13 03:55:00,School ABFL,SYN-818-ABFL,District AE,District AE - Block 001,No,No,Not conducted,Not applicable,83,0,0,57,0,0,57,0,0,197,0,0.0,Critical
2025-08,2025-08-13 04:12:00,School ABFM,SYN-819-ABFM,District AE,District AE - Block 002,Yes,Yes,Class 8,Science,96,62,57,123,65,69,87,52,50,306,355,0.5801,At Risk
2025-08,2025-08-13 04:29:00,School ABFN,SYN-820-ABFN,District AE,District AE - Block 002,No,No,Not conducted,Not applicable,63,0,0,53,0,0,66,0,0,182,0,0.0,Critical
2025-08,2025-08-13 04:46:00,School ABFO,SYN-821-ABFO,District AE,District AE - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,104,57,64,115,68,72,94,73,71,313,405,0.647,Behind
2025-08,2025-08-13 05:03:00,School ABFP,SYN-822-ABFP,District AE,District AE - Block 004,No,No,Not conducted,Not applicable,70,0,0,62,0,0,48,0,0,180,0,0.0,Critical
2025-08,2025-08-13 05:20:00,School ABFQ,SYN-823-ABFQ,District AE,District AE - Block 005,Yes,No,"Classes 6, 7 and 8",Math and Science,11,7,5,21,8,10,16,7,7,48,44,0.4583,At Risk
2025-08,2025-08-13 05:37:00,School ABFR,SYN-824-ABFR,District AE,District AE - Block 005,No,No,Not conducted,Not applicable,39,0,0,43,0,0,41,0,0,123,0,0.0,Critical
2025-08,2025-08-13 05:54:00,School ABFS,SYN-825-ABFS,District AE,District AE - Block 005,Yes,Yes,Class 6,Math and Science,26,25,25,57,52,49,20,20,20,103,191,0.9272,On Track
2025-08,2025-08-13 06:11:00,School ABFT,SYN-826-ABFT,District AE,District AE - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,8,8,8,14,10,10,10,10,10,32,56,0.875,On Track
2025-08,2025-08-13 06:28:00,School ABFU,SYN-827-ABFU,District AE,District AE - Block 006,Yes,Yes,Class 6,Math,63,24,30,59,27,25,60,21,19,182,146,0.4011,At Risk
2025-08,2025-08-13 06:45:00,School ABFV,SYN-828-ABFV,District AE,District AE - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,42,25,23,51,31,26,53,26,32,146,163,0.5582,At Risk
2025-08,2025-08-13 07:02:00,School ABFW,SYN-829-ABFW,District AE,District AE - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,150,123,110,58,47,52,58,52,49,266,433,0.8139,On Track
2025-08,2025-08-13 07:19:00,School ABFX,SYN-830-ABFX,District AE,District AE - Block 006,Yes,No,"Classes 6, 7 and 8",Math,26,12,17,31,18,20,28,16,16,85,99,0.5824,At Risk
2025-08,2025-08-13 07:36:00,School ABFY,SYN-831-ABFY,District AE,District AE - Block 006,Yes,No,Class 6,Math and Science,85,65,64,95,60,65,64,53,48,244,355,0.7275,Behind
2025-08,2025-08-13 07:53:00,School ABFZ,SYN-832-ABFZ,District AE,District AE - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,16,12,11,27,20,24,28,25,22,71,114,0.8028,On Track
2025-08,2025-08-13 08:10:00,School ABGA,SYN-833-ABGA,District AE,District AE - Block 007,Yes,No,"Classes 6, 7 and 8",Math and Science,83,57,52,80,52,60,71,42,41,234,304,0.6496,Behind
2025-08,2025-08-13 08:27:00,School ABGB,SYN-834-ABGB,District AE,District AE - Block 007,No,No,Not conducted,Not applicable,39,0,0,37,0,0,40,0,0,116,0,0.0,Critical
2025-08,2025-08-13 08:44:00,School ABGC,SYN-835-ABGC,District AE,District AE - Block 008,No,No,Not conducted,Not applicable,10,0,0,12,0,0,12,0,0,34,0,0.0,Critical
2025-08,2025-08-13 09:01:00,School ABGD,SYN-836-ABGD,District AE,District AE - Block 008,Yes,No,"Classes 6, 7 and 8",Math and Science,44,34,33,31,23,21,37,28,28,112,167,0.7455,Behind
2025-08,2025-08-13 09:18:00,School ABGE,SYN-837-ABGE,District AE,District AE - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,34,24,22,29,20,19,10,8,9,73,102,0.6986,Behind
2025-08,2025-08-13 09:35:00,School ABGF,SYN-838-ABGF,District AE,District AE - Block 008,Yes,No,Class 6,Math,45,34,38,43,33,29,31,23,25,119,182,0.7647,On Track
2025-08,2025-08-13 09:52:00,School ABGG,SYN-839-ABGG,District AE,District AE - Block 008,Yes,No,Class 6,Math,41,23,26,27,21,21,25,17,18,93,126,0.6774,Behind
