Reporting Month,Timestamp,What is the name of your school?,What is your school's synthetic school code?,What is the name of your district?,Block Details,Was the PBL project conducted in your school this month?,Was evidence submitted for the completed PBL project?,In which class/classes did you conduct the PBL project?,Which subject do you teach?,"Total number of students enrolled in Class 6, including all sections","Average student attendance during the Class 6 PBL Science session. If you did not teach Science in Class 6, enter 0.","Average student attendance during the Class 6 PBL Math session. If you did not teach Math in Class 6, enter 0.","Total number of students enrolled in Class 7, including all sections","Average student attendance during the Class 7 PBL Science session. If you did not teach Science in Class 7, enter 0.","Average student attendance during the Class 7 PBL Math session. If you did not teach Math in Class 7, enter 0.","Total number of students enrolled in Class 8, including all sections","Average student attendance during the Class 8 PBL Science session. If you did not teach Science in Class 8, enter 0.","Average student attendance during the Class 8 PBL Math session. If you did not teach Math in Class 8, enter 0.",Derived: Total enrollment across Classes 6-8,Derived: Total attendance across PBL Science and Math sessions,Derived: Overall PBL attendance rate,Derived: Risk status
2025-07,2025-07-13 13:16:00,School ABGS,SYN-851-ABGS,District AE,District AE - Block 010,No,No,Not conducted,Not applicable,24,0,0,26,0,0,16,0,0,66,0,0.0,Critical
2025-07,2025-07-13 13:33:00,School ABGT,SYN-852-ABGT,District AE,District AE - Block 010,Yes,No,"Classes 6, 7 and 8",Math and Science,170,107,121,187,137,115,190,132,121,547,733,0.67,Behind
2025-07,2025-07-13 13:50:00,School ABGU,SYN-853-ABGU,District AE,District AE - Block 010,Yes,Yes,Class 6,Science,42,33,31,26,17,17,47,25,24,115,147,0.6391,Behind
2025-07,2025-07-13 14:07:00,School ABGV,SYN-854-ABGV,District AE,District AE - Block 010,No,No,Not conducted,Not applicable,108,0,0,94,0,0,98,0,0,300,0,0.0,Critical
2025-07,2025-07-13 14:24:00,School ABGW,SYN-855-ABGW,District AE,District AE - Block 010,Yes,No,"Classes 6, 7 and 8",Math and Science,37,22,20,20,14,13,26,17,18,83,104,0.6265,Behind
2025-07,2025-07-13 14:41:00,School ABGX,SYN-856-ABGX,District AE,District AE - Block 010,Yes,Yes,"Classes 6, 7 and 8",Science,73,32,30,59,35,34,62,32,33,194,196,0.5052,At Risk
2025-07,2025-07-13 14:58:00,School ABGY,SYN-857-ABGY,District AE,District AE - Block 010,No,No,Not conducted,Not applicable,26,0,0,27,0,0,20,0,0,73,0,0.0,Critical
2025-07,2025-07-13 15:15:00,School ABGZ,SYN-858-ABGZ,District AE,District AE - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,15,9,10,11,8,7,15,10,11,41,55,0.6707,Behind
2025-07,2025-07-13 15:32:00,School ABHA,SYN-859-ABHA,District AE,District AE - Block 010,No,No,Not conducted,Not applicable,31,0,0,11,0,0,4,0,0,46,0,0.0,Critical
2025-07,2025-07-13 15:49:00,School ABHB,SYN-860-ABHB,District AE,District AE - Block 011,Yes,No,"Classes 6, 7 and 8",Math and Science,30,20,18,35,28,28,40,32,33,105,159,0.7571,On Track
2025-07,2025-07-13 16:06:00,School ABHC,SYN-861-ABHC,District AE,District AE - Block 011,Yes,No,Classes 6 and 7,Math and Science,36,26,29,35,23,25,38,28,17,109,148,0.6789,Behind
2025-07,2025-07-13 16:23:00,School ABHD,SYN-862-ABHD,District AE,District AE - Block 011,Yes,No,"Classes 6, 7 and 8",Math and Science,24,18,18,27,23,21,16,12,13,67,105,0.7836,On Track
2025-07,2025-07-13 16:40:00,School ABHE,SYN-863-ABHE,District AE,District AE - Block 011,Yes,No,"Classes 6, 7 and 8",Math and Science,80,55,47,87,67,55,124,76,90,291,390,0.6701,Behind
2025-07,2025-07-13 16:57:00,School ABHF,SYN-864-ABHF,District AE,District AE - Block 012,No,No,Not conducted,Not applicable,75,0,0,99,0,0,51,0,0,225,0,0.0,Critical
2025-07,2025-07-13 17:14:00,School ABHG,SYN-865-ABHG,District AE,District AE - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,30,22,22,36,22,24,38,24,24,104,138,0.6635,Behind
2025-07,2025-07-13 17:31:00,School ABHH,SYN-866-ABHH,District AE,District AE - Block 013,Yes,No,"Classes 6, 7 and 8",Math and Science,61,46,41,66,46,45,50,32,39,177,249,0.7034,Behind
2025-07,2025-07-13 17:48:00,School ABHI,SYN-867-ABHI,District AE,District AE - Block 013,No,No,Not conducted,Not applicable,115,0,0,121,0,0,130,0,0,366,0,0.0,Critical
2025-07,2025-07-13 18:05:00,School ABHJ,SYN-868-ABHJ,District AE,District AE - Block 013,Yes,Yes,Classes 6 and 8,Math and Science,49,31,34,71,43,47,66,37,38,186,230,0.6183,Behind
2025-07,2025-07-13 18:22:00,School ABHK,SYN-869-ABHK,District AE,District AE - Block 014,Yes,Yes,"Classes 6, 7 and 8",Math and Science,35,16,20,25,15,14,27,16,17,87,98,0.5632,At Risk
2025-07,2025-07-13 18:39:00,School ABHL,SYN-870-ABHL,District AE,District AE - Block 014,No,No,Not conducted,Not applicable,50,0,0,54,0,0,27,0,0,131,0,0.0,Critical
2025-07,2025-07-13 18:56:00,School ABHM,SYN-871-ABHM,District AE,District AE - Block 014,No,No,Not conducted,Not applicable,21,0,0,22,0,0,29,0,0,72,0,0.0,Critical
2025-07,2025-07-13 19:13:00,School ABHN,SYN-872-ABHN,District AE,District AE - Block 014,Yes,No,"Classes 6, 7 and 8",Math and Science,46,41,36,50,28,28,80,35,33,176,201,0.571,At Risk
2025-07,2025-07-13 19:30:00,School ABHO,SYN-873-ABHO,District AE,District AE - Block 014,Yes,Yes,"Classes 6, 7 and 8",Math and Science,52,37,32,60,39,35,47,42,39,159,224,0.7044,Behind
2025-07,2025-07-13 19:47:00,School ABHP,SYN-874-ABHP,District AE,District AE - Block 014,No,No,Not conducted,Not applicable,21,0,0,10,0,0,28,0,0,59,0,0.0,Critical
2025-07,2025-07-13 20:04:00,School ABHQ,SYN-875-ABHQ,District AE,District AE - Block 015,No,No,Not conducted,Not applicable,13,0,0,17,0,0,15,0,0,45,0,0.0,Critical
2025-07,2025-07-13 20:21:00,School ABHR,SYN-876-ABHR,District AE,District AE - Block 016,Yes,Yes,Classes 6 and 7,Math and Science,28,22,23,32,23,24,35,29,27,95,148,0.7789,On Track
2025-07,2025-07-13 20:38:00,School ABHS,SYN-877-ABHS,District AE,District AE - Block 016,Yes,Yes,Class 6,Science,72,33,40,61,31,28,50,23,28,183,183,0.5,At Risk
2025-07,2025-07-13 20:55:00,School ABHT,SYN-878-ABHT,District AE,District AE - Block 016,Yes,Yes,Class 6,Math and Science,33,21,26,36,27,23,33,21,23,102,141,0.6912,Behind
2025-07,2025-07-13 21:12:00,School ACDK,SYN-1441-ACDK,District AF,District AF - Block 001,No,No,Not conducted,Not applicable,62,0,0,38,0,0,33,0,0,133,0,0.0,Critical
2025-07,2025-07-13 21:29:00,School ACDM,SYN-1443-ACDM,District AF,District AF - Block 002,Yes,Yes,"Classes 6, 7 and 8",Science,41,29,26,26,15,16,41,32,33,108,151,0.6991,Behind
2025-07,2025-07-13 21:46:00,School ACDL,SYN-1442-ACDL,District AF,District AF - Block 003,No,No,Not conducted,Not applicable,38,0,0,86,0,0,60,0,0,184,0,0.0,Critical
2025-07,2025-07-13 22:03:00,School AAIU,SYN-229-AAIU,District AG,District AG - Block 001,Yes,No,"Classes 6, 7 and 8",Math and Science,55,27,29,80,33,35,72,29,26,207,179,0.4324,At Risk
2025-07,2025-07-13 22:20:00,School AAIS,SYN-227-AAIS,District AG,District AG - Block 002,Yes,Yes,Class 6,Math,120,48,41,153,69,66,149,67,58,422,349,0.4135,At Risk
2025-07,2025-07-13 22:37:00,School AAIT,SYN-228-AAIT,District AG,District AG - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,92,56,61,93,62,67,75,57,48,260,351,0.675,Behind
2025-07,2025-07-13 22:54:00,School AAJA,SYN-235-AAJA,District AH,District AH - Block 001,Yes,Yes,"Classes 6, 7 and 8",Science,67,50,38,72,54,40,65,52,27,204,261,0.6397,Behind
2025-07,2025-07-13 23:11:00,School AAJB,SYN-236-AAJB,District AH,District AH - Block 002,Yes,No,Class 6,Math and Science,145,101,95,162,125,111,149,115,100,456,647,0.7094,Behind
2025-07,2025-07-13 23:28:00,School AAJC,SYN-237-AAJC,District AH,District AH - Block 002,Yes,No,Classes 6 and 8,Math and Science,138,84,98,136,92,82,134,82,90,408,528,0.6471,Behind
2025-07,2025-07-13 23:45:00,School AAIW,SYN-231-AAIW,District AH,District AH - Block 003,No,No,Not conducted,Not applicable,44,0,0,74,0,0,0,0,0,118,0,0.0,Critical
2025-07,2025-07-14 00:02:00,School AAIX,SYN-232-AAIX,District AH,District AH - Block 004,Yes,No,"Classes 6, 7 and 8",Math and Science,35,28,3,37,30,30,50,43,47,122,181,0.7418,Behind
2025-07,2025-07-14 00:19:00,School AAIY,SYN-233-AAIY,District AH,District AH - Block 004,No,No,Not conducted,Not applicable,34,0,0,95,0,0,62,0,0,191,0,0.0,Critical
2025-07,2025-07-14 00:36:00,School AAIZ,SYN-234-AAIZ,District AH,District AH - Block 004,Yes,No,"Classes 6, 7 and 8",Math and Science,81,57,50,104,59,61,100,68,65,285,360,0.6316,Behind
2025-07,2025-07-14 00:53:00,School AAIV,SYN-230-AAIV,District AH,District AH - Block 005,Yes,No,Class 7,Science,143,66,53,158,42,79,179,118,73,480,431,0.449,At Risk
2025-07,2025-07-14 01:10:00,School AAJD,SYN-238-AAJD,District AH,District AH - Block 006,No,No,Not conducted,Not applicable,201,0,0,148,0,0,171,0,0,520,0,0.0,Critical
2025-07,2025-07-14 01:27:00,School ABCV,SYN-750-ABCV,District AI,District AI - Block 001,No,No,Not conducted,Not applicable,10,0,0,6,0,0,4,0,0,20,0,0.0,Critical
2025-07,2025-07-14 01:44:00,School ABCW,SYN-751-ABCW,District AI,District AI - Block 001,No,No,Not conducted,Not applicable,23,0,0,26,0,0,22,0,0,71,0,0.0,Critical
2025-07,2025-07-14 02:01:00,School ABCX,SYN-752-ABCX,District AI,District AI - Block 001,No,No,Not conducted,Not applicable,21,0,0,42,0,0,42,0,0,105,0,0.0,Critical
2025-07,2025-07-14 02:18:00,School ABCY,SYN-753-ABCY,District AI,District AI - Block 001,Yes,No,"Classes 6, 7 and 8",Math and Science,12,7,6,7,4,5,19,12,10,38,44,0.5789,At Risk
2025-07,2025-07-14 02:35:00,School ABCZ,SYN-754-ABCZ,District AI,District AI - Block 001,Yes,Yes,Classes 6 and 8,Math and Science,15,13,14,10,9,8,15,14,13,40,71,0.8875,On Track
2025-07,2025-07-14 02:52:00,School ABDA,SYN-755-ABDA,District AI,District AI - Block 002,Yes,Yes,Classes 6 and 7,Math and Science,105,71,52,100,54,65,122,50,84,327,376,0.5749,At Risk
2025-07,2025-07-14 03:09:00,School ABDB,SYN-756-ABDB,District AI,District AI - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,22,12,11,36,26,28,42,24,24,100,125,0.625,Behind
2025-07,2025-07-14 03:26:00,School ABDC,SYN-757-ABDC,District AI,District AI - Block 002,No,No,Not conducted,Not applicable,52,0,0,52,0,0,62,0,0,166,0,0.0,Critical
2025-07,2025-07-14 03:43:00,School ABDD,SYN-758-ABDD,District AI,District AI - Block 002,Yes,No,Class 6,Science,20,10,11,16,9,7,20,10,12,56,59,0.5268,At Risk
2025-07,2025-07-14 04:00:00,School ABDE,SYN-759-ABDE,District AI,District AI - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,120,79,69,135,75,72,125,87,76,380,458,0.6026,Behind
2025-07,2025-07-14 04:17:00,School ABDF,SYN-760-ABDF,District AI,District AI - Block 002,No,No,Not conducted,Not applicable,67,0,0,60,0,0,75,0,0,202,0,0.0,Critical
2025-07,2025-07-14 04:34:00,School ABDG,SYN-761-ABDG,District AI,District AI - Block 002,Yes,Yes,Classes 6 and 8,Math and Science,30,12,17,32,23,24,36,25,19,98,120,0.6122,Behind
2025-07,2025-07-14 04:51:00,School ABDH,SYN-762-ABDH,District AI,District AI - Block 002,No,No,Not conducted,Not applicable,71,0,0,39,0,0,63,0,0,173,0,0.0,Critical
2025-07,2025-07-14 05:08:00,School ABDI,SYN-763-ABDI,District AI,District AI - Block 002,Yes,Yes,Class 6,Science,75,47,51,91,58,62,112,83,88,278,389,0.6996,Behind
2025-07,2025-07-14 05:25:00,School ABDJ,SYN-764-ABDJ,District AI,District AI - Block 003,Yes,Yes,Class 6,Math and Science,41,28,31,36,26,28,45,20,22,122,155,0.6352,Behind
2025-07,2025-07-14 05:42:00,School ABDK,SYN-765-ABDK,District AI,District AI - Block 004,No,No,Not conducted,Not applicable,159,0,0,154,0,0,187,0,0,500,0,0.0,Critical
2025-07,2025-07-14 05:59:00,School ABDL,SYN-766-ABDL,District AI,District AI - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,11,7,7,21,14,12,15,11,9,47,60,0.6383,Behind
2025-07,2025-07-14 06:16:00,School ABDM,SYN-767-ABDM,District AI,District AI - Block 004,Yes,No,"Classes 6, 7 and 8",Math and Science,30,22,22,47,41,41,50,37,35,127,198,0.7795,On Track
2025-07,2025-07-14 06:33:00,School ABDN,SYN-768-ABDN,District AI,District AI - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,26,17,18,26,20,18,34,22,22,86,117,0.6802,Behind
2025-07,2025-07-14 06:50:00,School ABDO,SYN-769-ABDO,District AI,District AI - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,15,7,6,10,5,4,14,7,7,39,36,0.4615,At Risk
2025-07,2025-07-14 07:07:00,School ABDQ,SYN-771-ABDQ,District AI,District AI - Block 005,Yes,Yes,"Classes 6, 7 and 8",Science,24,18,15,19,16,8,25,22,15,68,94,0.6912,Behind
2025-07,2025-07-14 07:24:00,School ABDR,SYN-772-ABDR,District AI,District AI - Block 005,No,No,Not conducted,Not applicable,54,0,0,56,0,0,50,0,0,160,0,0.0,Critical
2025-07,2025-07-14 07:41:00,School ABDS,SYN-773-ABDS,District AI,District AI - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,18,14,13,35,21,21,34,23,22,87,114,0.6552,Behind
2025-07,2025-07-14 07:58:00,School ABDT,SYN-774-ABDT,District AI,District AI - Block 005,Yes,Yes,"Classes 6, 7 and 8",Science,69,36,38,86,43,41,68,41,41,223,240,0.5381,At Risk
2025-07,2025-07-14 08:15:00,School ABDU,SYN-775-ABDU,District AI,District AI - Block 005,No,No,Not conducted,Not applicable,29,0,0,16,0,0,47,0,0,92,0,0.0,Critical
2025-07,2025-07-14 08:32:00,School ABDV,SYN-776-ABDV,District AI,District AI - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,26,18,17,20,14,18,26,21,21,72,109,0.7569,On Track
2025-07,2025-07-14 08:49:00,School ABDP,SYN-770-ABDP,District AI,District AI - Block 006,No,No,Not conducted,Not applicable,64,0,0,63,0,0,60,0,0,187,0,0.0,Critical
2025-07,2025-07-14 09:06:00,School ABDW,SYN-777-ABDW,District AI,District AI - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,80,47,77,84,41,35,175,66,69,339,335,0.4941,At Risk
2025-07,2025-07-14 09:23:00,School ABDX,SYN-778-ABDX,District AI,District AI - Block 007,Yes,No,Class 6,Math and Science,54,35,39,38,32,31,49,34,35,141,206,0.7305,Behind
2025-07,2025-07-14 09:40:00,School ABDY,SYN-779-ABDY,District AI,District AI - Block 007,No,No,Not conducted,Not applicable,21,0,0,18,0,0,21,0,0,60,0,0.0,Critical
2025-07,2025-07-14 09:57:00,School AAUC,SYN-523-AAUC,District AI,District AI - Block 008,Yes,No,"Classes 6, 7 and 8",Math and Science,14,9,8,25,13,13,6,4,4,45,51,0.5667,At Risk
2025-07,2025-07-14 10:14:00,School ABDZ,SYN-780-ABDZ,District AI,District AI - Block 008,Yes,No,"Classes 6, 7 and 8",Math and Science,19,14,15,22,15,16,23,20,17,64,97,0.7578,On Track
2025-07,2025-07-14 10:31:00,School ABEA,SYN-781-ABEA,District AI,District AI - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,17,12,11,42,25,19,26,20,13,85,100,0.5882,At Risk
2025-07,2025-07-14 10:48:00,School ABEB,SYN-782-ABEB,District AI,District AI - Block 008,No,No,Not conducted,Not applicable,15,0,0,17,0,0,19,0,0,51,0,0.0,Critical
2025-07,2025-07-14 11:05:00,School ABEC,SYN-783-ABEC,District AI,District AI - Block 008,No,No,Not conducted,Not applicable,25,0,0,16,0,0,17,0,0,58,0,0.0,Critical
2025-07,2025-07-14 11:22:00,School ABED,SYN-784-ABED,District AI,District AI - Block 008,Yes,No,"Classes 6, 7 and 8",Math and Science,18,10,10,18,9,10,18,11,11,54,61,0.5648,At Risk
2025-07,2025-07-14 11:39:00,School ABFF,SYN-812-ABFF,District AI,District AI - Block 009,Yes,Yes,"Classes 6, 7 and 8",Math and Science,48,35,33,103,96,81,101,85,93,252,423,0.8393,On Track
2025-07,2025-07-14 11:56:00,School ABFG,SYN-813-ABFG,District AI,District AI - Block 009,Yes,No,"Classes 6, 7 and 8",Math and Science,60,44,42,60,44,37,70,45,45,190,257,0.6763,Behind
2025-07,2025-07-14 12:13:00,School ABFH,SYN-814-ABFH,District AI,District AI - Block 009,Yes,Yes,Class 8,Science,33,21,19,44,30,21,40,27,29,117,147,0.6282,Behind
2025-07,2025-07-14 12:30:00,School ABFI,SYN-815-ABFI,District AI,District AI - Block 009,Yes,Yes,"Classes 6, 7 and 8",Math and Science,28,22,21,27,20,20,20,14,16,75,113,0.7533,On Track
2025-07,2025-07-14 12:47:00,School ABFJ,SYN-816-ABFJ,District AI,District AI - Block 009,Yes,No,"Classes 6, 7 and 8",Math and Science,41,26,27,81,39,37,103,55,53,225,237,0.5267,At Risk
2025-07,2025-07-14 13:04:00,School ABEE,SYN-785-ABEE,District AI,District AI - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,57,42,42,44,29,33,36,22,25,137,193,0.7044,Behind
2025-07,2025-07-14 13:21:00,School ABEF,SYN-786-ABEF,District AI,District AI - Block 010,Yes,No,Class 6,Science,41,31,24,33,24,23,54,44,41,128,187,0.7305,Behind
2025-07,2025-07-14 13:38:00,School ABFE,SYN-811-ABFE,District AI,District AI - Block 011,No,No,Not conducted,Not applicable,36,0,0,31,0,0,50,0,0,117,0,0.0,Critical
2025-07,2025-07-14 13:55:00,School ABEG,SYN-787-ABEG,District AI,District AI - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,94,67,69,111,62,68,154,93,96,359,455,0.6337,Behind
2025-07,2025-07-14 14:12:00,School ABEH,SYN-788-ABEH,District AI,District AI - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,86,53,28,85,24,19,63,29,27,234,180,0.3846,At Risk
2025-07,2025-07-14 14:29:00,School ABEI,SYN-789-ABEI,District AI,District AI - Block 012,Yes,Yes,Class 6,Math and Science,52,42,30,50,33,24,68,40,49,170,218,0.6412,Behind
2025-07,2025-07-14 14:46:00,School ABEJ,SYN-790-ABEJ,District AI,District AI - Block 012,Yes,No,Class 6,Math and Science,51,39,41,56,39,38,52,39,40,159,236,0.7421,Behind
2025-07,2025-07-14 15:03:00,School ABEK,SYN-791-ABEK,District AI,District AI - Block 012,No,No,Not conducted,Not applicable,28,0,0,15,0,0,27,0,0,70,0,0.0,Critical
2025-07,2025-07-14 15:20:00,School ABEL,SYN-792-ABEL,District AI,District AI - Block 012,Yes,No,"Classes 6, 7 and 8",Science,16,10,8,28,25,21,32,16,20,76,100,0.6579,Behind
2025-07,2025-07-14 15:37:00,School ABEM,SYN-793-ABEM,District AI,District AI - Block 012,No,No,Not conducted,Not applicable,23,0,0,30,0,0,29,0,0,82,0,0.0,Critical
2025-07,2025-07-14 15:54:00,School ABEN,SYN-794-ABEN,District AI,District AI - Block 013,Yes,No,"Classes 6, 7 and 8",Math and Science,79,29,47,101,62,53,92,41,66,272,298,0.5478,At Risk
2025-07,2025-07-14 16:11:00,School ABEO,SYN-795-ABEO,District AI,District AI - Block 013,No,No,Not conducted,Not applicable,65,0,0,50,0,0,66,0,0,181,0,0.0,Critical
2025-07,2025-07-14 16:28:00,School ABEP,SYN-796-ABEP,District AI,District AI - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,17,8,10,21,12,13,24,17,15,62,75,0.6048,Behind
2025-07,2025-07-14 16:45:00,School ABEQ,SYN-797-ABEQ,District AI,District AI - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,50,38,43,61,53,50,65,57,54,176,295,0.8381,On Track
2025-07,2025-07-14 17:02:00,School ABER,SYN-798-ABER,District AI,District AI - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,42,34,34,58,44,42,58,48,40,158,242,0.7658,On Track
2025-07,2025-07-14 17:19:00,School ABES,SYN-799-ABES,District AI,District AI - Block 013,Yes,Yes,Class 7,Math,49,32,26,32,17,22,42,26,24,123,147,0.5976,At Risk
2025-07,2025-07-14 17:36:00,School ABET,SYN-800-ABET,District AI,District AI - Block 014,No,No,Not conducted,Not applicable,20,0,0,32,0,0,26,0,0,78,0,0.0,Critical
2025-07,2025-07-14 17:53:00,School ABEU,SYN-801-ABEU,District AI,District AI - Block 014,Yes,No,Classes 7 and 8,Science,70,35,44,44,33,26,77,54,36,191,228,0.5969,At Risk
2025-07,2025-07-14 18:10:00,School ABEV,SYN-802-ABEV,District AI,District AI - Block 014,Yes,Yes,"Classes 6, 7 and 8",Math and Science,80,77,58,70,57,43,67,60,49,217,344,0.7926,On Track
2025-07,2025-07-14 18:27:00,School ABEW,SYN-803-ABEW,District AI,District AI - Block 014,Yes,No,"Classes 6, 7 and 8",Math and Science,34,17,20,33,18,16,34,19,17,101,107,0.5297,At Risk
2025-07,2025-07-14 18:44:00,School ABEX,SYN-804-ABEX,District AI,District AI - Block 015,Yes,Yes,"Classes 6, 7 and 8",Math,46,20,36,58,39,34,76,55,52,180,236,0.6556,Behind
2025-07,2025-07-14 19:01:00,School ABEY,SYN-805-ABEY,District AI,District AI - Block 015,Yes,No,Class 7,Math and Science,68,32,34,103,61,66,132,61,63,303,317,0.5231,At Risk
2025-07,2025-07-14 19:18:00,School ABEZ,SYN-806-ABEZ,District AI,District AI - Block 015,Yes,Yes,Class 6,Math and Science,28,17,13,26,16,20,20,12,11,74,89,0.6014,Behind
2025-07,2025-07-14 19:35:00,School ABFA,SYN-807-ABFA,District AI,District AI - Block 015,Yes,Yes,"Classes 6, 7 and 8",Math and Science,15,12,10,19,14,16,14,10,11,48,73,0.7604,On Track
2025-07,2025-07-14 19:52:00,School ABFB,SYN-808-ABFB,District AI,District AI - Block 016,Yes,No,Class 8,Science,25,20,21,25,21,18,25,23,20,75,123,0.82,On Track
2025-07,2025-07-14 20:09:00,School ABFC,SYN-809-ABFC,District AI,District AI - Block 016,Yes,No,Classes 6 and 8,Science,32,21,21,32,20,19,23,17,16,87,114,0.6552,Behind
2025-07,2025-07-14 20:26:00,School ABFD,SYN-810-ABFD,District AI,District AI - Block 016,No,No,Not conducted,Not applicable,40,0,0,63,0,0,53,0,0,156,0,0.0,Critical
2025-07,2025-07-14 20:43:00,School AAJT,SYN-254-AAJT,District AJ,District AJ - Block 001,No,No,Not conducted,Not applicable,116,0,0,86,0,0,65,0,0,267,0,0.0,Critical
2025-07,2025-07-14 21:00:00,School AAJU,SYN-255-AAJU,District AJ,District AJ - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,55,38,47,74,47,41,39,21,18,168,212,0.631,Behind
2025-07,2025-07-14 21:17:00,School AAJV,SYN-256-AAJV,District AJ,District AJ - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,92,37,38,96,42,34,82,42,34,270,227,0.4204,At Risk
2025-07,2025-07-14 21:34:00,School AAJX,SYN-258-AAJX,District AJ,District AJ - Block 004,Yes,No,"Classes 6, 7 and 8",Math and Science,170,88,92,91,67,57,77,40,44,338,388,0.574,At Risk
2025-07,2025-07-14 21:51:00,School AAJY,SYN-259-AAJY,District AJ,District AJ - Block 004,No,No,Not conducted,Not applicable,115,0,0,115,0,0,117,0,0,347,0,0.0,Critical
2025-07,2025-07-14 22:08:00,School AAJZ,SYN-260-AAJZ,District AJ,District AJ - Block 004,Yes,No,"Classes 6, 7 and 8",Math and Science,53,22,22,61,47,45,22,14,15,136,165,0.6066,Behind
2025-07,2025-07-14 22:25:00,School AAKA,SYN-261-AAKA,District AJ,District AJ - Block 004,No,No,Not conducted,Not applicable,69,0,0,79,0,0,56,0,0,204,0,0.0,Critical
2025-07,2025-07-14 22:42:00,School AAKB,SYN-262-AAKB,District AJ,District AJ - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,41,32,28,54,26,31,57,40,44,152,201,0.6612,Behind
2025-07,2025-07-14 22:59:00,School AAKC,SYN-263-AAKC,District AJ,District AJ - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,151,87,72,147,85,90,122,83,88,420,505,0.6012,Behind
2025-07,2025-07-14 23:16:00,School ABIO,SYN-899-ABIO,District AK,District AK - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,37,27,26,34,21,24,23,20,20,94,138,0.734,Behind
2025-07,2025-07-14 23:33:00,School ABIP,SYN-900-ABIP,District AK,District AK - Block 001,No,No,Not conducted,Not applicable,43,0,0,35,0,0,32,0,0,110,0,0.0,Critical
2025-07,2025-07-14 23:50:00,School ABIQ,SYN-901-ABIQ,District AK,District AK - Block 001,Yes,No,"Classes 6, 7 and 8",Math and Science,26,23,20,39,32,28,27,18,7,92,128,0.6957,Behind
2025-07,2025-07-15 00:07:00,School ABIS,SYN-903-ABIS,District AK,District AK - Block 001,Yes,No,"Classes 6, 7 and 8",Math and Science,25,21,22,26,22,23,32,21,22,83,131,0.7892,On Track
2025-07,2025-07-15 00:24:00,School ABIT,SYN-904-ABIT,District AK,District AK - Block 001,No,No,Not conducted,Not applicable,73,0,0,82,0,0,80,0,0,235,0,0.0,Critical
2025-07,2025-07-15 00:41:00,School ABIU,SYN-905-ABIU,District AK,District AK - Block 001,Yes,No,"Classes 6, 7 and 8",Math and Science,20,13,15,25,15,17,26,17,18,71,95,0.669,Behind
2025-07,2025-07-15 00:58:00,School ABIV,SYN-906-ABIV,District AK,District AK - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math,47,24,28,69,35,43,49,34,39,165,203,0.6152,Behind
2025-07,2025-07-15 01:15:00,School ABNX,SYN-1038-ABNX,District AK,District AK - Block 002,Yes,Yes,Class 6,Science,197,117,86,217,136,107,183,126,116,597,688,0.5762,At Risk
2025-07,2025-07-15 01:32:00,School ABNZ,SYN-1040-ABNZ,District AK,District AK - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,109,49,92,99,96,95,124,101,120,332,553,0.8328,On Track
2025-07,2025-07-15 01:49:00,School ABOA,SYN-1041-ABOA,District AK,District AK - Block 002,No,No,Not conducted,Not applicable,12,0,0,13,0,0,13,0,0,38,0,0.0,Critical
2025-07,2025-07-15 02:06:00,School ABOB,SYN-1042-ABOB,District AK,District AK - Block 002,Yes,No,Class 8,Math,129,81,87,142,78,64,114,64,29,385,403,0.5234,At Risk
2025-07,2025-07-15 02:23:00,School ABOC,SYN-1043-ABOC,District AK,District AK - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,25,17,18,29,15,15,25,19,20,79,104,0.6582,Behind
2025-07,2025-07-15 02:40:00,School ABOD,SYN-1044-ABOD,District AK,District AK - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,20,11,14,9,5,4,17,9,9,46,52,0.5652,At Risk
2025-07,2025-07-15 02:57:00,School ABOE,SYN-1045-ABOE,District AK,District AK - Block 002,No,No,Not conducted,Not applicable,79,0,0,74,0,0,114,0,0,267,0,0.0,Critical
